
Note: Compatibility modes selected: hs a

Warning: m=xx on .subckt line will override multiplier m hierarchy!


Circuit: ** sch_path: /fs1/eecg/tcc/lizongh2/sky130_comparator/xschem/strong_arm_comp_pex_tb.sch

option SCALE: Scale is set to 1e-06 for instance and model parameters
Reducing trtol to 1 for xspice 'A' devices
Doing analysis at TEMP = 27.000000 and TNOM = 27.000000


Initial Transient Solution
--------------------------

Node                                   Voltage
x3.clk.n7                                    0
x3.clk.n13                                   0
x3.clk.n15                                   0
x3.clk.n17                                   0
di_p_mc                                    1.8
x3.di_p.n0                                 1.8
x3.di_p.n15                                1.8
x3.di_p.n1                                 1.8
x3.di_p.n13                                1.8
x3.di_p.n14                                1.8
x3.di_p.n4                                 1.8
x3.di_p.n2                                 1.8
x3.di_p.n12                                1.8
x3.di_p.n11                                1.8
x3.di_p.n10                                1.8
x3.di_p.n9                                 1.8
x3.di_p.n8                                 1.8
x3.di_p.n7                                 1.8
x3.di_p.n6                                 1.8
x3.di_p.n5                                 1.8
x3.di_p.n3                                 1.8
x3.vdd.n55                                 1.8
x3.vdd.n50                                 1.8
x3.vdd.n32                                 1.8
x3.vdd.n29                                 1.8
x3.vdd.n74                                 1.8
x3.vdd.n59                                 1.8
x3.vdd.n53                                 1.8
x3.vdd.n31                                 1.8
x3.vdd.n23                                 1.8
x3.vdd.n8                                  1.8
x3.vdd.n68                                 1.8
x3.vdd.n67                                 1.8
x3.vdd.n11                                 1.8
x3.vdd.n10                                 1.8
x3.vdd.n43                                 1.8
x3.vdd.n45                                 1.8
x3.vdd.n44                                 1.8
x3.vdd.n42                                 1.8
x3.vdd.n41                                 1.8
x3.vdd.n38                                 1.8
x3.vdd.n37                                 1.8
x3.vdd.n47                                 1.8
x3.vdd.n46                                 1.8
x3.vdd.n40                                 1.8
x3.vdd.n39                                 1.8
x3.vdd.n49                                 1.8
x3.vdd.n48                                 1.8
x3.vdd.n36                                 1.8
x3.vdd.n17                                 1.8
x3.vdd.n6                                  1.8
x3.vdd.n76                                 1.8
x3.vdd.n75                                 1.8
x3.vdd.n14                                 1.8
x3.vdd.n9                                  1.8
x3.vdd.n13                                 1.8
x3.vdd.n2                                  1.8
x3.vdd.n0                                  1.8
x3.vdd.n104                                1.8
x3.vdd.n3                                  1.8
x3.vdd.n1                                  1.8
x3.vdd.n24                                 1.8
x3.vdd.n27                                 1.8
x3.vdd.n22                                 1.8
x3.vdd.n28                                 1.8
x3.vdd.n30                                 1.8
x3.vdd.n20                                 1.8
x3.vdd.n98                                 1.8
x3.vdd.n97                                 1.8
x3.vdd.n96                                 1.8
x3.vdd.n33                                 1.8
x3.vdd.n93                                 1.8
x3.vdd.n35                                 1.8
x3.vdd.n92                                 1.8
x3.vdd.n91                                 1.8
x3.vdd.n51                                 1.8
x3.vdd.n87                                 1.8
x3.vdd.n86                                 1.8
x3.vdd.n54                                 1.8
x3.vdd.n85                                 1.8
x3.vdd.n58                                 1.8
x3.vdd.n56                                 1.8
x3.vdd.n81                                 1.8
x3.vdd.n80                                 1.8
x3.vdd.n60                                 1.8
x3.vdd.n79                                 1.8
x3.vdd.n66                                 1.8
x3.vdd.n61                                 1.8
x3.vdd.n69                                 1.8
x3.vdd.n73                                 1.8
x3.vdd.n72                                 1.8
x3.vdd.n16                                 1.8
x3.vdd.n15                                 1.8
x3.vdd.n7                                  1.8
x3.vdd.n12                                 1.8
x3.vdd.n4                                  1.8
x3.vdd.n103                                1.8
x3.vdd.n5                                  1.8
x3.vdd.n25                                 1.8
x3.vdd.n26                                 1.8
x3.vdd.n19                                 1.8
x3.vdd.n100                                1.8
x3.vdd.n99                                 1.8
x3.vdd.n21                                 1.8
x3.vdd.n95                                 1.8
x3.vdd.n94                                 1.8
x3.vdd.n34                                 1.8
x3.vdd.n90                                 1.8
x3.vdd.n89                                 1.8
x3.vdd.n88                                 1.8
x3.vdd.n52                                 1.8
x3.vdd.n84                                 1.8
x3.vdd.n83                                 1.8
x3.vdd.n82                                 1.8
x3.vdd.n57                                 1.8
x3.vdd.n78                                 1.8
x3.vdd.n62                                 1.8
x3.vdd.n70                                 1.8
x3.vdd.n71                                 1.8
x3.vdd.n65                                 1.8
x3.vdd.n64                                 1.8
x3.vdd.n77                                 1.8
x3.vdd.n102                                1.8
x3.vdd.n101                                1.8
x3.vdd.n18                                 1.8
x3.vdd.n63                                 1.8
x3.vin_p.n8                           0.853176
x3.vin_p.n6                           0.853176
x3.vin_p.n5                           0.853176
x3.vin_p.n3                           0.853176
x3.vin_p.n1                           0.853176
x3.vin_p.n0                           0.853176
x3.vin_p.n7                           0.853176
x3.vin_p.n2                           0.853176
x3.vin_p.n9                           0.853176
x3.vin_p.n4                           0.853176
vsc                                   0.853176
di_n_mc                                    1.8
x3.di_n.n15                                1.8
x3.di_n.n14                                1.8
x3.di_n.n0                                 1.8
x3.di_n.n12                                1.8
x3.di_n.n13                                1.8
x3.di_n.n3                                 1.8
x3.di_n.n1                                 1.8
x3.di_n.n11                                1.8
x3.di_n.n10                                1.8
x3.di_n.n9                                 1.8
x3.di_n.n8                                 1.8
x3.di_n.n7                                 1.8
x3.di_n.n6                                 1.8
x3.di_n.n5                                 1.8
x3.di_n.n4                                 1.8
x3.di_n.n2                                 1.8
x3.a_88_1445.n24                      0.662202
x3.a_88_1445.n2                       0.662202
x3.a_88_1445.n28                      0.662202
x3.a_88_1445.n6                       0.662202
x3.a_88_1445.n27                      0.662202
x3.a_88_1445.n30                      0.662202
x3.a_88_1445.n29                      0.662202
x3.a_88_1445.n26                      0.662202
x3.a_88_1445.n25                      0.662202
x3.a_88_1445.n23                      0.662202
x3.a_88_1445.n5                       0.662202
x3.a_88_1445.n8                       0.662202
x3.a_88_1445.n7                       0.662202
x3.a_88_1445.n4                       0.662202
x3.a_88_1445.n3                       0.662202
x3.a_88_1445.n1                       0.662202
x3.a_88_1445.n22                      0.662202
x3.a_88_1445.n21                      0.662202
x3.a_88_1445.n20                      0.662202
x3.a_88_1445.n19                      0.662202
x3.a_88_1445.n18                      0.662202
x3.a_88_1445.n17                      0.662202
x3.a_88_1445.n16                      0.662202
x3.a_88_1445.n15                      0.662202
x3.a_88_1445.n14                      0.662202
x3.a_88_1445.n13                      0.662202
x3.a_88_1445.n12                      0.662202
x3.a_88_1445.n11                      0.662202
x3.a_88_1445.n10                      0.662202
x3.a_88_1445.n0                       0.662202
x3.a_88_1445.n33                      0.662202
x3.a_88_1445.n32                      0.662202
x3.a_88_1445.n9                       0.662202
x3.a_88_1445.n31                      0.662202
x3.vss.n34                         8.59801e-09
x3.vss.n33                         2.67243e-10
x3.vss.n35                          1.8487e-08
x3.vss.n26                         8.15871e-09
x3.vss.n25                         2.64044e-10
x3.vss.n31                         1.54982e-08
x3.vss.n84                         2.61138e-10
x3.vss.n83                         7.87592e-09
x3.vss.n82                         1.44877e-08
x3.vss.n38                          2.6717e-10
x3.vss.n37                         8.59545e-09
x3.vss.n36                         1.84828e-08
x3.vss.n28                         2.63968e-10
x3.vss.n27                         8.15591e-09
x3.vss.n30                         1.54929e-08
x3.vss.n80                         7.87281e-09
x3.vss.n79                          2.6106e-10
x3.vss.n81                         1.44804e-08
x3.vss.n47                          1.1926e-11
x3.vss.n15                         1.19204e-11
x3.vss.n11                         7.98957e-12
x3.vss.n10                         1.27764e-11
x3.vss.n8                          4.19206e-12
x3.vss.n7                          8.97885e-12
x3.vss.n1                          4.78679e-12
x3.vss.n55                          4.1943e-12
x3.vss.n54                         8.98109e-12
x3.vss.n52                         7.99372e-12
x3.vss.n51                         1.27805e-11
x3.vss.n32                         1.37576e-10
x3.vss.n24                         1.38276e-10
x3.vss.n85                         1.37555e-10
x3.vss.n77                         1.38244e-10
x3.vss.n76                         1.37544e-10
x3.vss.n78                         1.37523e-10
x3.vss.n29                         2.84192e-11
x3.vss.n86                         2.84127e-11
x3.vss.n22                         2.59544e-11
x3.vss.n75                         2.59605e-11
x3.vss.n88                         3.46316e-12
x3.vss.n87                           1.167e-11
x3.vss.n91                         1.11812e-11
x3.vss.n23                         2.68381e-11
x3.vss.n41                         1.11959e-11
x3.vss.n39                         2.68446e-11
x3.vss.n74                         1.07821e-11
x3.vss.n42                         1.02396e-11
x3.vss.n40                         2.26462e-11
x3.vss.n70                         9.60812e-12
x3.vss.n45                         1.79564e-11
x3.vss.n69                         8.94804e-12
x3.vss.n46                         1.40972e-11
x3.vss.n68                         8.30571e-12
x3.vss.n50                         9.91109e-12
x3.vss.n48                         7.70034e-12
x3.vss.n64                         7.15039e-12
x3.vss.n63                         6.67512e-12
x3.vss.n53                         6.10655e-12
x3.vss.n62                         6.29634e-12
x3.vss.n3                          6.04005e-12
x3.vss.n0                          2.18227e-12
x3.vss.n107                         5.9398e-12
x3.vss.n4                          6.03774e-12
x3.vss.n2                          2.18112e-12
x3.vss.n104                        6.29207e-12
x3.vss.n103                        6.66962e-12
x3.vss.n9                          6.10331e-12
x3.vss.n102                        7.14357e-12
x3.vss.n14                         9.90615e-12
x3.vss.n12                         7.69214e-12
x3.vss.n98                         8.29611e-12
x3.vss.n97                         8.93707e-12
x3.vss.n16                         1.40911e-11
x3.vss.n96                         9.59585e-12
x3.vss.n17                           1.795e-11
x3.vss.n21                         2.26398e-11
x3.vss.n18                         1.02264e-11
x3.vss.n92                         1.07681e-11
x3.vss.n20                         3.39802e-12
x3.vss.n90                         1.14629e-11
x3.vss.n89                           3.456e-12
x3.vss.n43                         3.42361e-12
x3.vss.n73                         3.31989e-12
x3.vss.n72                         3.16879e-12
x3.vss.n71                         2.97281e-12
x3.vss.n44                         2.73471e-12
x3.vss.n67                         2.46986e-12
x3.vss.n66                         2.16796e-12
x3.vss.n65                         1.83093e-12
x3.vss.n49                         1.46014e-12
x3.vss.n61                         1.05625e-12
x3.vss.n5                          5.45565e-13
x3.vss.n106                        5.20657e-13
x3.vss.n105                        1.00629e-12
x3.vss.n6                          1.45837e-12
x3.vss.n101                        1.82471e-12
x3.vss.n100                        2.15727e-12
x3.vss.n99                         2.45471e-12
x3.vss.n13                         2.71506e-12
x3.vss.n95                         2.93591e-12
x3.vss.n94                         3.13578e-12
x3.vss.n93                         3.29064e-12
x3.vss.n56                         1.15491e-11
x3.vss.n57                           3.478e-12
x3.vss.n58                          2.5117e-12
x3.vss.n19                         2.56175e-12
x3.vss.n60                          2.3485e-12
x3.vss.n59                         2.38397e-12
x3.vin_n.n8                           0.913176
x3.vin_n.n6                           0.913176
x3.vin_n.n5                           0.913176
x3.vin_n.n3                           0.913176
x3.vin_n.n1                           0.913176
x3.vin_n.n0                           0.913176
x3.vin_n.n7                           0.913176
x3.vin_n.n2                           0.913176
x3.vin_n.n9                           0.913176
x3.vin_n.n4                           0.913176
x3.vout_p.n4                               1.8
x3.vout_p.n3                               1.8
vout_p_mc                                  1.8
x3.vout_p.n2                               1.8
x3.vout_p.n6                               1.8
x3.vout_p.n5                               1.8
x3.vout_p.n0                               1.8
x3.vout_p.n1                               1.8
x3.vout_p.n7                               1.8
x3.vout_n.n6                               1.8
x3.vout_n.n0                               1.8
vout_n_mc                                  1.8
x3.vout_n.n7                               1.8
x3.vout_n.n1                               1.8
x3.vout_n.n2                               1.8
x3.vout_n.n3                               1.8
x3.vout_n.n4                               1.8
x3.vout_n.n5                               1.8
net8                                       1.8
net6                                         0
net7                                  0.913176
x4.vdd.t25                                 1.8
x4.clk.t0                                    0
x4.di_p.t10                                1.8
x4.vdd.t24                                 1.8
x4.a_88_1445.t32                        0.6772
x4.vin_p.t0                           0.913276
x4.di_n.t10                                1.8
x4.vss.t39                          2.7254e-08
x4.di_n.t4                                 1.8
x4.clk.t1                                    0
x4.vdd.t23                                 1.8
x4.vdd.t22                                 1.8
x4.di_n.t6                                 1.8
x4.vin_p.t1                           0.913276
x4.a_88_1445.t31                        0.6772
x4.vss.t38                         1.55609e-08
x4.a_88_1445.t20                        0.6772
x4.vin_n.t0                           0.913176
x4.di_p.t14                                1.8
x4.vss.t31                           3.246e-08
x4.a_88_1445.t11                        0.6772
x4.clk.t2                                    0
x4.vss.t30                          1.3914e-11
x4.vss.t6                          4.47853e-08
x4.di_p.t6                                 1.8
x4.vin_n.t1                           0.913176
x4.a_88_1445.t5                         0.6772
x4.di_n.t3                                 1.8
x4.clk.t3                                    0
x4.vdd.t21                                 1.8
x4.vdd.t20                                 1.8
x4.di_n.t5                                 1.8
x4.vin_p.t2                           0.913276
x4.a_88_1445.t30                        0.6772
x4.vss.t37                         1.52137e-08
x4.a_88_1445.t34                        0.6772
x4.vin_n.t2                           0.913176
x4.di_p.t16                                1.8
x4.vss.t40                         2.17036e-08
x4.di_p.t11                                1.8
x4.clk.t4                                    0
x4.vdd.t19                                 1.8
x4.vdd.t18                                 1.8
x4.a_88_1445.t29                        0.6772
x4.vin_p.t3                           0.913276
x4.di_n.t14                                1.8
x4.vss.t12                         4.47627e-08
x4.vdd.t27                                 1.8
x4.vout_p.t6                               1.8
x4.vout_n.t5                               1.8
x4.vdd.t26                                 1.8
x4.di_p.t12                                1.8
x4.clk.t5                                    0
x4.vdd.t17                                 1.8
x4.vdd.t16                                 1.8
x4.di_n.t0                                 1.8
x4.vout_p.t7                               1.8
x4.vout_n.t3                               1.8
x4.vss.t9                          4.92924e-08
x4.di_n.t13                                1.8
x4.vin_p.t4                           0.913276
x4.a_88_1445.t28                        0.6772
x4.vss.t36                         2.16668e-08
x4.a_88_1445.t27                        0.6772
x4.vin_p.t5                           0.913276
x4.di_n.t12                                1.8
x4.a_88_1445.t35                        0.6772
x4.vin_n.t3                           0.913176
x4.di_p.t17                                1.8
x4.vss.t41                         1.52145e-08
x4.vout_n.t1                               1.8
x4.clk.t6                                    0
x4.vdd.t15                                 1.8
x4.vdd.t14                                 1.8
x4.vout_p.t3                               1.8
x4.clk.t7                                    0
x4.vdd.t13                                 1.8
x4.vdd.t12                                 1.8
x4.vdd.t31                                 1.8
x4.vout_n.t6                               1.8
x4.vout_p.t5                               1.8
x4.vdd.t30                                 1.8
x4.di_p.t3                                 1.8
x4.vout_n.t7                               1.8
x4.vout_p.t0                               1.8
x4.vss.t3                          4.77067e-08
x4.di_n.t11                                1.8
x4.vin_p.t6                           0.913276
x4.a_88_1445.t26                        0.6772
x4.vss.t35                         3.24289e-08
x4.a_88_1445.t14                        0.6772
x4.clk.t8                                    0
x4.vss.t29                         5.86678e-12
x4.vss.t28                         4.96973e-08
x4.a_88_1445.t18                        0.6772
x4.clk.t9                                    0
x4.vss.t27                         1.00892e-11
x4.vss.t5                          4.92995e-08
x4.di_n.t8                                 1.8
x4.vin_p.t7                           0.913276
x4.a_88_1445.t25                        0.6772
x4.vss.t21                         4.12426e-08
x4.di_p.t8                                 1.8
x4.vin_n.t4                           0.913176
x4.a_88_1445.t6                         0.6772
x4.vss.t8                           2.7288e-08
x4.vdd.t11                                 1.8
x4.clk.t10                                   0
x4.di_p.t13                                1.8
x4.vdd.t10                                 1.8
x4.vout_n.t2                               1.8
x4.vout_p.t8                               1.8
x4.di_n.t17                                1.8
x4.vss.t19                         4.77073e-08
x4.di_p.t9                                 1.8
x4.vin_n.t5                           0.913176
x4.a_88_1445.t7                         0.6772
x4.vss.t10                         1.72225e-08
x4.vout_n.t4                               1.8
x4.vout_p.t9                               1.8
x4.vdd.t1                                  1.8
x4.vdd.t0                                  1.8
x4.di_n.t7                                 1.8
x4.vin_p.t8                           0.913276
x4.a_88_1445.t24                        0.6772
x4.vout_p.t1                               1.8
x4.vout_n.t8                               1.8
x4.di_p.t7                                 1.8
x4.vss.t7                          4.92933e-08
x4.vout_p.t4                               1.8
x4.vout_n.t9                               1.8
x4.vdd.t29                                 1.8
x4.vdd.t28                                 1.8
x4.di_p.t0                                 1.8
x4.vin_n.t6                           0.913176
x4.a_88_1445.t0                         0.6772
x4.vss.t0                           3.7077e-08
x4.di_p.t1                                 1.8
x4.vin_n.t7                           0.913176
x4.a_88_1445.t1                         0.6772
x4.vss.t1                           1.5063e-08
x4.vss.t26                         5.88381e-12
x4.clk.t11                                   0
x4.a_88_1445.t17                        0.6772
x4.vss.t25                         4.96958e-08
x4.vss.t24                         1.01063e-11
x4.clk.t12                                   0
x4.a_88_1445.t8                         0.6772
x4.vss.t23                         4.95664e-08
x4.a_88_1445.t9                         0.6772
x4.clk.t13                                   0
x4.vss.t22                         1.54186e-11
x4.a_88_1445.t19                        0.6772
x4.clk.t14                                   0
x4.vss.t20                         1.39098e-11
x4.vss.t18                          1.3931e-11
x4.clk.t15                                   0
x4.a_88_1445.t15                        0.6772
x4.vss.t17                         4.77221e-08
x4.vss.t16                         1.54413e-11
x4.clk.t16                                   0
x4.a_88_1445.t10                        0.6772
x4.vss.t4                          4.12681e-08
x4.a_88_1445.t33                        0.6772
x4.vin_n.t8                           0.913176
x4.di_p.t15                                1.8
x4.a_88_1445.t13                        0.6772
x4.clk.t17                                   0
x4.vss.t15                          1.0087e-11
x4.vss.t14                         4.95621e-08
x4.a_88_1445.t3                         0.6772
x4.vin_n.t9                           0.913176
x4.di_p.t4                                 1.8
x4.a_88_1445.t2                         0.6772
x4.vin_n.t10                          0.913176
x4.di_p.t2                                 1.8
x4.vss.t2                          1.55469e-08
x4.di_p.t5                                 1.8
x4.vin_n.t11                          0.913176
x4.a_88_1445.t4                         0.6772
x4.vss.t13                         1.39269e-11
x4.clk.t18                                   0
x4.a_88_1445.t12                        0.6772
x4.vss.t11                          1.0104e-11
x4.clk.t19                                   0
x4.a_88_1445.t16                        0.6772
x4.vdd.t9                                  1.8
x4.clk.t20                                   0
x4.vout_p.t2                               1.8
x4.vdd.t8                                  1.8
x4.vdd.t7                                  1.8
x4.clk.t21                                   0
x4.vout_n.t0                               1.8
x4.vdd.t6                                  1.8
x4.a_88_1445.t23                        0.6772
x4.vin_p.t9                           0.913276
x4.di_n.t16                                1.8
x4.vss.t34                         3.70487e-08
x4.vdd.t5                                  1.8
x4.clk.t22                                   0
x4.di_n.t2                                 1.8
x4.vdd.t4                                  1.8
x4.a_88_1445.t22                        0.6772
x4.vin_p.t10                          0.913276
x4.di_n.t15                                1.8
x4.vss.t33                          1.5077e-08
x4.vdd.t3                                  1.8
x4.clk.t23                                   0
x4.di_n.t1                                 1.8
x4.vdd.t2                                  1.8
x4.a_88_1445.t21                        0.6772
x4.vin_p.t11                          0.913276
x4.di_n.t9                                 1.8
x4.vss.t32                         1.72063e-08
x4.clk.n10                                   0
x4.clk.n8                                    0
x4.clk.n6                                    0
x4.clk.n12                                   0
x4.clk.n14                                   0
x4.clk.n16                                   0
x4.clk.n4                                    0
x4.clk.n2                                    0
x4.clk.n1                                    0
x4.clk.n0                                    0
x4.clk.n19                                   0
x4.clk.n21                                   0
x4.clk.n5                                    0
x4.clk.n3                                    0
x4.clk.n18                                   0
x4.clk.n20                                   0
x4.clk.n11                                   0
x4.clk.n9                                    0
x4.clk.n7                                    0
x4.clk.n13                                   0
x4.clk.n15                                   0
x4.clk.n17                                   0
di_p_ms                                    1.8
x4.di_p.n0                                 1.8
x4.di_p.n15                                1.8
x4.di_p.n1                                 1.8
x4.di_p.n13                                1.8
x4.di_p.n14                                1.8
x4.di_p.n4                                 1.8
x4.di_p.n2                                 1.8
x4.di_p.n12                                1.8
x4.di_p.n11                                1.8
x4.di_p.n10                                1.8
x4.di_p.n9                                 1.8
x4.di_p.n8                                 1.8
x4.di_p.n7                                 1.8
x4.di_p.n6                                 1.8
x4.di_p.n5                                 1.8
x4.di_p.n3                                 1.8
x4.vdd.n55                                 1.8
x4.vdd.n50                                 1.8
x4.vdd.n32                                 1.8
x4.vdd.n29                                 1.8
x4.vdd.n74                                 1.8
x4.vdd.n59                                 1.8
x4.vdd.n53                                 1.8
x4.vdd.n31                                 1.8
x4.vdd.n23                                 1.8
x4.vdd.n8                                  1.8
x4.vdd.n68                                 1.8
x4.vdd.n67                                 1.8
x4.vdd.n11                                 1.8
x4.vdd.n10                                 1.8
x4.vdd.n43                                 1.8
x4.vdd.n45                                 1.8
x4.vdd.n44                                 1.8
x4.vdd.n42                                 1.8
x4.vdd.n41                                 1.8
x4.vdd.n38                                 1.8
x4.vdd.n37                                 1.8
x4.vdd.n47                                 1.8
x4.vdd.n46                                 1.8
x4.vdd.n40                                 1.8
x4.vdd.n39                                 1.8
x4.vdd.n49                                 1.8
x4.vdd.n48                                 1.8
x4.vdd.n36                                 1.8
x4.vdd.n17                                 1.8
x4.vdd.n6                                  1.8
x4.vdd.n76                                 1.8
x4.vdd.n75                                 1.8
x4.vdd.n14                                 1.8
x4.vdd.n9                                  1.8
x4.vdd.n13                                 1.8
x4.vdd.n2                                  1.8
x4.vdd.n0                                  1.8
x4.vdd.n104                                1.8
x4.vdd.n3                                  1.8
x4.vdd.n1                                  1.8
x4.vdd.n24                                 1.8
x4.vdd.n27                                 1.8
x4.vdd.n22                                 1.8
x4.vdd.n28                                 1.8
x4.vdd.n30                                 1.8
x4.vdd.n20                                 1.8
x4.vdd.n98                                 1.8
x4.vdd.n97                                 1.8
x4.vdd.n96                                 1.8
x4.vdd.n33                                 1.8
x4.vdd.n93                                 1.8
x4.vdd.n35                                 1.8
x4.vdd.n92                                 1.8
x4.vdd.n91                                 1.8
x4.vdd.n51                                 1.8
x4.vdd.n87                                 1.8
x4.vdd.n86                                 1.8
x4.vdd.n54                                 1.8
x4.vdd.n85                                 1.8
x4.vdd.n58                                 1.8
x4.vdd.n56                                 1.8
x4.vdd.n81                                 1.8
x4.vdd.n80                                 1.8
x4.vdd.n60                                 1.8
x4.vdd.n79                                 1.8
x4.vdd.n66                                 1.8
x4.vdd.n61                                 1.8
x4.vdd.n69                                 1.8
x4.vdd.n73                                 1.8
x4.vdd.n72                                 1.8
x4.vdd.n16                                 1.8
x4.vdd.n15                                 1.8
x4.vdd.n7                                  1.8
x4.vdd.n12                                 1.8
x4.vdd.n4                                  1.8
x4.vdd.n103                                1.8
x4.vdd.n5                                  1.8
x4.vdd.n25                                 1.8
x4.vdd.n26                                 1.8
x4.vdd.n19                                 1.8
x4.vdd.n100                                1.8
x4.vdd.n99                                 1.8
x4.vdd.n21                                 1.8
x4.vdd.n95                                 1.8
x4.vdd.n94                                 1.8
x4.vdd.n34                                 1.8
x4.vdd.n90                                 1.8
x4.vdd.n89                                 1.8
x4.vdd.n88                                 1.8
x4.vdd.n52                                 1.8
x4.vdd.n84                                 1.8
x4.vdd.n83                                 1.8
x4.vdd.n82                                 1.8
x4.vdd.n57                                 1.8
x4.vdd.n78                                 1.8
x4.vdd.n62                                 1.8
x4.vdd.n70                                 1.8
x4.vdd.n71                                 1.8
x4.vdd.n65                                 1.8
x4.vdd.n64                                 1.8
x4.vdd.n77                                 1.8
x4.vdd.n102                                1.8
x4.vdd.n101                                1.8
x4.vdd.n18                                 1.8
x4.vdd.n63                                 1.8
x4.vin_p.n8                           0.913276
x4.vin_p.n6                           0.913276
x4.vin_p.n5                           0.913276
x4.vin_p.n3                           0.913276
x4.vin_p.n1                           0.913276
x4.vin_p.n0                           0.913276
x4.vin_p.n7                           0.913276
x4.vin_p.n2                           0.913276
x4.vin_p.n9                           0.913276
x4.vin_p.n4                           0.913276
net9                                  0.913276
di_n_ms                                    1.8
x4.di_n.n15                                1.8
x4.di_n.n14                                1.8
x4.di_n.n0                                 1.8
x4.di_n.n12                                1.8
x4.di_n.n13                                1.8
x4.di_n.n3                                 1.8
x4.di_n.n1                                 1.8
x4.di_n.n11                                1.8
x4.di_n.n10                                1.8
x4.di_n.n9                                 1.8
x4.di_n.n8                                 1.8
x4.di_n.n7                                 1.8
x4.di_n.n6                                 1.8
x4.di_n.n5                                 1.8
x4.di_n.n4                                 1.8
x4.di_n.n2                                 1.8
x4.a_88_1445.n24                        0.6772
x4.a_88_1445.n2                         0.6772
x4.a_88_1445.n28                        0.6772
x4.a_88_1445.n6                         0.6772
x4.a_88_1445.n27                        0.6772
x4.a_88_1445.n30                        0.6772
x4.a_88_1445.n29                        0.6772
x4.a_88_1445.n26                        0.6772
x4.a_88_1445.n25                        0.6772
x4.a_88_1445.n23                        0.6772
x4.a_88_1445.n5                         0.6772
x4.a_88_1445.n8                         0.6772
x4.a_88_1445.n7                         0.6772
x4.a_88_1445.n4                         0.6772
x4.a_88_1445.n3                         0.6772
x4.a_88_1445.n1                         0.6772
x4.a_88_1445.n22                        0.6772
x4.a_88_1445.n21                        0.6772
x4.a_88_1445.n20                        0.6772
x4.a_88_1445.n19                        0.6772
x4.a_88_1445.n18                        0.6772
x4.a_88_1445.n17                        0.6772
x4.a_88_1445.n16                        0.6772
x4.a_88_1445.n15                        0.6772
x4.a_88_1445.n14                        0.6772
x4.a_88_1445.n13                        0.6772
x4.a_88_1445.n12                        0.6772
x4.a_88_1445.n11                        0.6772
x4.a_88_1445.n10                        0.6772
x4.a_88_1445.n0                         0.6772
x4.a_88_1445.n33                        0.6772
x4.a_88_1445.n32                        0.6772
x4.a_88_1445.n9                         0.6772
x4.a_88_1445.n31                        0.6772
x4.vss.n34                          8.6551e-09
x4.vss.n33                         2.69016e-10
x4.vss.n35                         1.86101e-08
x4.vss.n26                         8.21277e-09
x4.vss.n25                         2.65793e-10
x4.vss.n31                         1.56009e-08
x4.vss.n84                         2.62868e-10
x4.vss.n83                           7.928e-09
x4.vss.n82                         1.45831e-08
x4.vss.n38                         2.68941e-10
x4.vss.n37                         8.65251e-09
x4.vss.n36                         1.86059e-08
x4.vss.n28                         2.65717e-10
x4.vss.n27                         8.20994e-09
x4.vss.n30                         1.55955e-08
x4.vss.n80                         7.92486e-09
x4.vss.n79                         2.62789e-10
x4.vss.n81                         1.45758e-08
x4.vss.n47                         1.20055e-11
x4.vss.n15                         1.19999e-11
x4.vss.n11                         8.04304e-12
x4.vss.n10                         1.29392e-11
x4.vss.n8                           4.2202e-12
x4.vss.n7                          9.11636e-12
x4.vss.n1                          4.89616e-12
x4.vss.n55                         4.22245e-12
x4.vss.n54                         9.11861e-12
x4.vss.n52                         8.04721e-12
x4.vss.n51                         1.29434e-11
x4.vss.n32                         1.38487e-10
x4.vss.n24                         1.39193e-10
x4.vss.n85                         1.38467e-10
x4.vss.n77                          1.3916e-10
x4.vss.n76                         1.38455e-10
x4.vss.n78                         1.38434e-10
x4.vss.n29                         2.86078e-11
x4.vss.n86                         2.86013e-11
x4.vss.n22                         2.61267e-11
x4.vss.n75                         2.61329e-11
x4.vss.n88                         3.48618e-12
x4.vss.n87                         1.17475e-11
x4.vss.n91                         1.12555e-11
x4.vss.n23                         2.70162e-11
x4.vss.n41                         1.12703e-11
x4.vss.n39                         2.70228e-11
x4.vss.n74                         1.08538e-11
x4.vss.n42                         1.03077e-11
x4.vss.n40                         2.27966e-11
x4.vss.n70                           9.672e-12
x4.vss.n45                         1.80758e-11
x4.vss.n69                         9.00754e-12
x4.vss.n46                          1.4191e-11
x4.vss.n68                         8.36096e-12
x4.vss.n50                         9.97726e-12
x4.vss.n48                         7.75158e-12
x4.vss.n64                         7.19798e-12
x4.vss.n63                         6.71955e-12
x4.vss.n53                         6.14745e-12
x4.vss.n62                         6.33826e-12
x4.vss.n3                          6.08027e-12
x4.vss.n0                          2.19691e-12
x4.vss.n107                        5.97935e-12
x4.vss.n4                          6.07794e-12
x4.vss.n2                          2.19576e-12
x4.vss.n104                        6.33396e-12
x4.vss.n103                        6.71403e-12
x4.vss.n9                          6.14419e-12
x4.vss.n102                        7.19112e-12
x4.vss.n14                          9.9723e-12
x4.vss.n12                         7.74333e-12
x4.vss.n98                          8.3513e-12
x4.vss.n97                         8.99651e-12
x4.vss.n16                          1.4185e-11
x4.vss.n96                         9.65966e-12
x4.vss.n17                         1.80693e-11
x4.vss.n21                         2.27902e-11
x4.vss.n18                         1.02943e-11
x4.vss.n92                         1.08396e-11
x4.vss.n20                         3.42061e-12
